association_kind,left_feature,right_feature,spearman_rho,abs_spearman_rho,p_value,n_structures
program_image_association,embedding__401__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__401__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__402__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__402__std,program__immune_exclusion__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__402__std,program__emt_invasive_front__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__402__std,program__emt_invasive_front__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__immune_exclusion__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__emt_invasive_front__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__stromal_encapsulation__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__stromal_encapsulation__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__stromal_encapsulation__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__tls_adjacent_activation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__necrotic_hypoxic_rim__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__403__std,program__top_program_score__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__std,program__immune_exclusion__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__std,program__emt_invasive_front__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__std,program__stromal_encapsulation__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__404__std,program__necrotic_hypoxic_rim__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__405__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__405__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__406__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__stromal_encapsulation__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__stromal_encapsulation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__407__std,program__top_program_score__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__immune_exclusion__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__myeloid_vascular_belt__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__408__mean,program__tls_adjacent_activation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__409__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__409__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__immune_exclusion__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__myeloid_vascular_belt__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__40__std,program__tls_adjacent_activation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__410__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__410__std,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__immune_exclusion__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__myeloid_vascular_belt__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__411__std,program__tls_adjacent_activation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__412__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__413__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__413__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__414__mean,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__414__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__414__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__414__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__414__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__415__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__415__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__415__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__417__mean,program__immune_exclusion__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__417__mean,program__emt_invasive_front__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__417__mean,program__emt_invasive_front__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__418__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__mean,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__immune_exclusion__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__myeloid_vascular_belt__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__419__std,program__tls_adjacent_activation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__41__mean,program__tls_adjacent_activation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__420__mean,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__420__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__421__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__421__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__421__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__422__mean,program__stromal_encapsulation__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__422__mean,program__stromal_encapsulation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__422__mean,program__top_program_score__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__423__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__423__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__423__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__423__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__424__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__424__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__424__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__424__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__424__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__immune_exclusion__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__emt_invasive_front__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__stromal_encapsulation__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__stromal_encapsulation__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__stromal_encapsulation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__necrotic_hypoxic_rim__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__425__std,program__top_program_score__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__426__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__426__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__426__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__426__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__427__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__427__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__428__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__immune_exclusion__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__emt_invasive_front__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__stromal_encapsulation__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__stromal_encapsulation__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__stromal_encapsulation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__necrotic_hypoxic_rim__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__mean,program__top_program_score__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__42__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__430__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__430__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__430__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__432__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__433__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__433__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__434__mean,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__434__std,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__435__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__435__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__435__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__435__std,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__436__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__436__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__437__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__438__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__438__std,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__439__mean,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__43__mean,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__43__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__440__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__440__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__440__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__440__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__440__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__441__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__441__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__441__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__442__mean,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__442__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__443__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__443__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__444__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__444__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__444__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__444__std,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__445__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__445__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__445__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__446__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__446__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__447__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__449__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__449__std,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__44__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__450__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__450__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__450__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__451__mean,program__immune_exclusion__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__451__mean,program__emt_invasive_front__image_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__451__mean,program__stromal_encapsulation__image_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__451__mean,program__necrotic_hypoxic_rim__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__452__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__452__std,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__453__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__453__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__453__std,program__emt_invasive_front__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__453__std,program__emt_invasive_front__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__mean,program__immune_exclusion__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__immune_exclusion__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__immune_exclusion__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__myeloid_vascular_belt__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__emt_invasive_front__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__emt_invasive_front__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__454__std,program__tls_adjacent_activation__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__455__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__456__mean,program__stromal_encapsulation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__myeloid_vascular_belt__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__myeloid_vascular_belt__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__stromal_encapsulation__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__stromal_encapsulation__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__mean,program__top_program_score__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__458__std,program__necrotic_hypoxic_rim__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__mean,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__mean,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__mean,program__necrotic_hypoxic_rim__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__myeloid_vascular_belt__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__myeloid_vascular_belt__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__stromal_encapsulation__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__stromal_encapsulation__spatial_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__tls_adjacent_activation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__459__std,program__top_program_score__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__45__mean,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__45__std,program__tls_adjacent_activation__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__460__std,program__immune_exclusion__omics_evidence__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__461__mean,program__stromal_encapsulation__mean,0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__461__std,program__immune_exclusion__spatial_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__461__std,program__immune_exclusion__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
program_image_association,embedding__461__std,program__myeloid_vascular_belt__omics_evidence__mean,-0.8999999999999998,0.8999999999999998,0.03738607346849874,5
