cell_id,x,y,celltype,role,feature,score,sender_celltype,receiver_celltype,ligand,receptor
cfidnjaj-1,1518.5848388671875,2965.8349609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfigpbek-1,1513.975830078125,3010.22998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfilebfa-1,1409.522216796875,2996.818603515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfimkomo-1,1434.5787353515625,2990.37744140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfinlcah-1,1421.96923828125,3004.307861328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfjclopi-1,1395.7489013671875,2996.899169921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfjdkkfc-1,1348.65869140625,3085.137939453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfkimdbd-1,425.81103515625,2867.867431640625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfkkifan-1,421.3700866699219,2867.399169921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmadfam-1,282.4811096191406,2794.671630859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmddnam-1,230.0417022705078,2832.272705078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmfhjog-1,266.9478454589844,2809.572998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmfllnc-1,272.6962585449219,2842.7314453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmkakln-1,171.15025329589844,2826.841064453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfmlkjoh-1,156.81100463867188,2824.349365234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cfodjgkb-1,182.56680297851562,2603.214111328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgekfoib-1,197.17156982421875,2620.269287109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgeklgfb-1,202.71182250976562,2616.651611328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghbdgdb-1,299.5552673339844,2743.266845703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghbkmgd-1,310.4627685546875,2749.356689453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghcepec-1,341.833251953125,2760.532470703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghehnkj-1,311.9910888671875,2763.721435546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghepfia-1,310.8994140625,2757.01806640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cghfobbn-1,231.85276794433594,2627.878173828125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgigjmko-1,1024.07421875,2948.6396484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgigpofh-1,1019.5101318359375,2925.98388671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgihakmh-1,1090.9884033203125,2895.756591796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgiholda-1,1098.578125,2863.20068359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgiicodi-1,1120.8931884765625,2851.460205078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgiifoaj-1,1076.14501953125,2859.685546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgijpbon-1,1064.6954345703125,2898.99072265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgikfgja-1,1049.550048828125,2917.92626953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgioheal-1,1155.6907958984375,2838.488525390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgjbdomj-1,1147.4798583984375,2820.55126953125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgjcjmcf-1,1315.3609619140625,2850.21728515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgjdgcge-1,1253.8167724609375,2844.46826171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgjgjjfo-1,1245.331298828125,2785.80126953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgkamild-1,1245.8006591796875,2878.2490234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgkamjlb-1,1285.6517333984375,2865.314208984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgkcihoa-1,1212.15185546875,2878.777587890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgkkdgfb-1,1084.0758056640625,2972.40625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgklfkfm-1,1048.7825927734375,2984.47314453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cglbnfef-1,1097.322265625,2985.864501953125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgmailad-1,918.8243408203125,3015.311767578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgmkdohb-1,988.6033935546875,2998.515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgnneeka-1,876.44580078125,2766.4580078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgnofgpl-1,961.3855590820312,2777.6953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgnpcbhk-1,996.5313110351562,2843.94921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgnpcfda-1,988.2463989257812,2805.5068359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgofmhdk-1,888.0947875976562,2785.4765625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgogmggo-1,906.9137573242188,2790.4638671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgohenoh-1,910.4410400390625,2856.90478515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgohpjaf-1,933.67138671875,2863.987548828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgojgbak-1,916.9189453125,2850.392822265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgojnomf-1,913.1559448242188,2861.71240234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgonbhoh-1,893.0397338867188,2802.2099609375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgondjop-1,914.4764404296875,2799.307861328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgongeoa-1,901.7191162109375,2817.627685546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgonkchf-1,908.816650390625,2805.805419921875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgonnmbd-1,888.83056640625,2830.80859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgopldeo-1,873.6718139648438,2928.308837890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgpegjfa-1,862.3274536132812,2869.578369140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cgpekgbm-1,821.1268310546875,2951.419189453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chbpgmcb-1,929.9644165039062,3120.743408203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcajfjd-1,947.423828125,3094.9775390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcjelhd-1,826.107421875,3202.68603515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcjhpmk-1,764.6473388671875,3137.816650390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chckjgfi-1,902.369140625,3195.330810546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcloblo-1,881.4533081054688,3219.034423828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcndjbn-1,894.5175170898438,3224.37109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcnemlp-1,883.8936157226562,3225.035888671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chcplpkn-1,913.5728149414062,3221.41845703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chdaomif-1,904.8829345703125,3216.1845703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chejjokj-1,1131.6964111328125,2955.60009765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chfnifbk-1,1166.7325439453125,2950.81103515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chfohcad-1,1159.2545166015625,2956.311767578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chgbebie-1,1286.8114013671875,3235.534912109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chgfddph-1,1222.472412109375,3165.400634765625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chggfbgh-1,1174.5693359375,3218.558837890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chhbhbgm-1,1283.1026611328125,2956.854736328125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chhcoced-1,1285.485595703125,2986.336181640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chigifag-1,1195.419189453125,3085.628173828125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chihglmm-1,1176.360107421875,3088.190185546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chjignci-1,1141.297607421875,3122.8662109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chjjjebj-1,1061.9425048828125,3163.211669921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chkpbchn-1,1046.1749267578125,3174.74951171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chpljcec-1,1464.916259765625,2840.796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chpnfffa-1,1434.7679443359375,2883.202880859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chpnhbfm-1,1442.433349609375,2864.514892578125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
chpnhngd-1,1458.7841796875,2848.595458984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciabecae-1,1478.025634765625,2814.970458984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciaefhog-1,1468.0096435546875,2798.190185546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciafefea-1,1442.78125,2897.9287109375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciakofjf-1,1448.1407470703125,2903.185791015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cibeojgi-1,1534.4296875,2876.34375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cibfmnkc-1,1541.6724853515625,2881.727783203125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cibingdp-1,1900.84765625,2984.46630859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cichignd-1,1526.7598876953125,2636.93896484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cicplgfi-1,1547.1025390625,2734.819091796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cicpmeef-1,1539.5455322265625,2726.7998046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cidplbmh-1,1546.51806640625,2670.087646484375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciejmjcb-1,1539.7923583984375,2715.116943359375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciejnfgf-1,1539.2650146484375,2696.957275390625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cienpjki-1,1363.5955810546875,2765.5283203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cigbbndb-1,1223.509521484375,2581.132080078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cigigepp-1,1309.5740966796875,2577.49658203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cihfacae-1,1387.3070068359375,2594.741455078125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cihlcifm-1,1445.453857421875,2577.68994140625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cihmmjcd-1,1484.3199462890625,2596.9990234375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cihmmldo-1,1461.113525390625,2581.01123046875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciiaoiip-1,1528.0162353515625,2586.423583984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciibenme-1,1373.065673828125,2606.587158203125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciiffeab-1,1424.8341064453125,2568.37548828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciifnngm-1,1534.5169677734375,2571.092041015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciiichek-1,1419.92236328125,2580.714599609375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciiidpdn-1,1433.05810546875,2574.931396484375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijaoahh-1,1359.4061279296875,2736.69482421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijbbagk-1,1359.35107421875,2722.578857421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijchfcj-1,1359.5806884765625,2662.778564453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijcohoe-1,1359.807861328125,2675.40478515625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijeacbb-1,1358.7103271484375,2693.554931640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijeafbi-1,1361.5360107421875,2705.834716796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijekjeo-1,1351.5623779296875,2709.175048828125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijfhocl-1,1327.5198974609375,2629.647705078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijiajoa-1,1318.302978515625,2651.53662109375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijiedbe-1,1299.62744140625,2615.9453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijihpng-1,1307.4110107421875,2622.730712890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijjdoge-1,1322.84716796875,2619.29638671875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijmhdmm-1,1270.959716796875,2718.33984375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cijmpijb-1,1275.804443359375,2720.0703125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cilehepn-1,1664.5767822265625,1445.4703369140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cilmdefm-1,2397.734619140625,1358.3468017578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cinbbhlm-1,2401.056396484375,1565.3165283203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cinekapf-1,2384.6474609375,1644.3394775390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cioapldi-1,1682.3642578125,1514.87255859375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cioimhij-1,1794.4151611328125,1641.239501953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cioinbjj-1,1818.2958984375,1596.9183349609375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciojgnbd-1,1813.7677001953125,1611.6402587890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciojnplm-1,1811.543212890625,1587.0562744140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
ciommbdn-1,2042.39794921875,1541.325439453125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjaehoni-1,2533.204345703125,1520.3907470703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjainoli-1,2587.26708984375,1477.8216552734375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjamhphh-1,2565.177978515625,1440.228271484375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjammjoh-1,2562.622802734375,1445.793212890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjbhobhb-1,2475.065673828125,1366.8507080078125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjbjachi-1,2480.23876953125,1358.2537841796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjbkndih-1,2494.96875,1360.587646484375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjbpcbmc-1,2489.20166015625,1459.157470703125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjcoaijk-1,2804.1669921875,1631.6751708984375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjddipdl-1,2761.65576171875,1686.6953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjdgndob-1,2793.6103515625,1533.7479248046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjdldina-1,2794.744873046875,1569.5618896484375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjdleaob-1,2793.66015625,1589.97314453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjeaiacp-1,2826.173095703125,1656.4110107421875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjffohik-1,2805.924560546875,1489.3248291015625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjficcdb-1,2824.604736328125,1443.452392578125,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjfkadgd-1,2824.052001953125,1456.00732421875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjflfinf-1,2762.591796875,1459.2607421875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjfnjcni-1,2397.546142578125,1656.2401123046875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjfoifhi-1,2399.3076171875,1675.1827392578125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjfpbdef-1,2433.29541015625,1714.7039794921875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjgljfcl-1,2450.908447265625,1693.52734375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhabpog-1,2476.727783203125,1664.79443359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhbkggf-1,2446.29296875,1671.4058837890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhhegjo-1,2591.463134765625,1583.13427734375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhkbnha-1,2562.90576171875,1671.5272216796875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhkmbmo-1,2532.1083984375,1581.99462890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhmimgl-1,2545.667236328125,1606.9058837890625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjhmkpaj-1,2532.713134765625,1603.3876953125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjibceck-1,2559.967041015625,1635.9276123046875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjichhfj-1,2445.194580078125,1488.4619140625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjiekjfe-1,2449.2958984375,1492.5999755859375,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjihfckk-1,2422.9453125,1520.304931640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjjahgad-1,2516.249755859375,1600.4180908203125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjjfaihe-1,2486.087890625,1466.2991943359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjjflbhh-1,2499.191162109375,1467.04931640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjjglgpg-1,2489.5576171875,1477.3394775390625,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjkodlno-1,2850.91357421875,1243.373779296875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlielfj-1,2348.47705078125,1309.2684326171875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjljhkne-1,2360.936767578125,1326.7017822265625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlkbfjb-1,2358.22314453125,1314.7679443359375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlklakk-1,2374.48583984375,1293.2403564453125,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlkmiij-1,2371.12890625,1302.5799560546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlnkaem-1,2337.795654296875,1238.0272216796875,Endothelial Cells,sender,DLL4,1.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjlpepcl-1,2348.5146484375,1236.4627685546875,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjmbbhco-1,2421.382080078125,1351.005615234375,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjmcllca-1,2508.394287109375,1345.5992431640625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
cjmdmmhm-1,2472.303955078125,1336.5465087890625,Endothelial Cells,sender,DLL4,0.0,Endothelial Cells,Pericytes,DLL4,NOTCH3
