pathway,family,image_feature,partial_spearman_rho,abs_partial_spearman_rho,p_value,n_observations,covariates,fdr,rank,permutation_empirical_p,null_abs_rho_q95,null_abs_rho_q99,passes_spatial_null_95,passes_spatial_null_99,negative_control_empirical_p,negative_control_abs_rho_q95,negative_control_abs_rho_q99,passes_negative_control_95,passes_negative_control_99
immune_exclusion,immune_ecology,embedding__plip_063,-0.1557266681318055,0.1557266681318055,0.07129799600078375,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,71,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_061,-0.15568916358391288,0.15568916358391288,0.07136701302684961,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,72,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_005,-0.15500596106697218,0.15500596106697218,0.07263376567988229,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,73,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_012,0.1541047964756621,0.1541047964756621,0.07433241457064163,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,74,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_016,-0.15270473830930398,0.15270473830930398,0.07703497793722831,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,75,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_004,-0.152632768205417,0.152632768205417,0.07717601518708563,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,76,,,,,,,,,,
epithelial_identity,endocrine_epithelial_identity,embedding__plip_000,-0.15234733568408187,0.15234733568408187,0.07773741692647818,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,77,,,,,,,,,,
immune_exclusion,immune_ecology,embedding__plip_040,0.1505530641305006,0.1505530641305006,0.08134218214242357,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,78,,,,,,,,,,
myofibroblast_caf_activation,stromal_remodeling_caf_ecm,embedding__plip_032,-0.1502139071414598,0.1502139071414598,0.08203840234275393,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,79,,,,,,,,,,
oxidative_phosphorylation,metabolic_stress,embedding__plip_018,-0.1491998807749537,0.1491998807749537,0.08414852716587418,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,80,,,,,,,,,,
collagen_ecm_organization,stromal_remodeling_caf_ecm,embedding__plip_017,0.14914330506293544,0.14914330506293544,0.0842675250228671,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,81,,,,,,,,,,
unfolded_protein_response,metabolic_stress,embedding__plip_040,-0.148678215512467,0.148678215512467,0.08525087615302243,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,82,,,,,,,,,,
luminal_estrogen_response,endocrine_epithelial_identity,embedding__plip_061,0.1482380395135073,0.1482380395135073,0.08618998013338271,135,"structure,x,y,boundary_distance,log_total_counts",0.6193029718474912,83,,,,,,,,,,
