region_x_bin,region_y_bin,immune_resistance__axis__checkpoint,immune_resistance__axis__myeloid,immune_resistance__axis__vascular,immune_resistance__axis__emt,immune_resistance__model__rna_only,immune_resistance__model__protein_only,immune_resistance__model__joint_activity,immune_resistance__model__discordance_burden,immune_resistance__model__checkpoint_only,immune_resistance__model__myeloid_only,immune_resistance__model__vascular_only,immune_resistance__model__emt_only,immune_resistance__model__joint_minus_checkpoint,immune_resistance__model__joint_minus_myeloid,immune_resistance__model__joint_minus_vascular,immune_resistance__model__joint_minus_emt,immune_resistance__model__myeloid_vascular_branch,immune_resistance__model__epithelial_emt_front_branch,immune_resistance__branch_target__myeloid_vascular,immune_resistance__branch_target__epithelial_emt_front,immune_resistance__held_out__myeloid_vascular,immune_resistance__held_out__epithelial_emt_front,n_cells,region_x_min,region_x_max,region_y_min,region_y_max,region_x_center,region_y_center
18,12,0.050213777,0.28103873,0.47094414,-0.15918852,0.11410034,0.20740373,0.16075203,0.68955946,0.050213777,0.28103873,0.47094414,-0.15918852,0.19759811,0.120656475,0.05735466,0.2673989,0.2673989,0.05735466,0.23564002,0.08754915,0.38138926,0.36566186,763,8605.102073669434,9083.08050409953,2904.219318628311,3145.9634525577226,8844.091288884481,3025.0913855930166
18,13,0.25503972,0.39044198,0.34855863,-0.026309012,0.12354156,0.36032408,0.24193282,0.71267766,0.25503972,0.39044198,0.34855863,-0.026309012,0.23756386,0.19242978,0.20639089,0.33134678,0.33134678,0.20639089,0.19217199,0.10248228,0.1356383,0.44680852,752,8605.102073669434,9083.08050409953,3145.9634525577226,3387.707586487134,8844.091288884481,3266.8355195224285
18,14,0.15513404,0.18833767,0.50565886,-0.12611727,0.040150296,0.32135633,0.18075334,0.7022308,0.15513404,0.18833767,0.50565886,-0.12611727,0.18929309,0.1782252,0.07245148,0.2830435,0.2830435,0.07245148,0.176388,0.058342386,0.054288816,0.30401736,921,8605.102073669434,9083.08050409953,3387.707586487134,3629.451720416546,8844.091288884481,3508.57965345184
18,15,-0.043633685,-0.054810043,0.52532226,-0.36237168,0.013606726,0.018646691,0.016126707,0.72986776,-0.043633685,-0.054810043,0.52532226,-0.36237168,0.036046837,0.03977229,-0.15360513,0.14229284,0.14229284,-0.15360513,0.17094809,0.048908956,0.04288939,0.23927765,886,8605.102073669434,9083.08050409953,3629.451720416546,3871.1958543459573,8844.091288884481,3750.3237873812513
18,16,0.058633294,0.22183613,0.3655353,-0.106361575,0.059119426,0.21070214,0.13491078,0.76164645,0.058633294,0.22183613,0.3655353,-0.106361575,0.16033661,0.10593567,0.05803595,0.2153349,0.2153349,0.05803595,0.15791668,0.08372093,0.033430234,0.3895349,688,8605.102073669434,9083.08050409953,3871.1958543459573,4112.939988275369,8844.091288884481,3992.067921310663
18,17,0.044746436,0.25521868,0.46946594,-0.045473106,0.053367306,0.3086117,0.18098949,0.7157154,0.044746436,0.25521868,0.46946594,-0.045473106,0.22640383,0.15624642,0.08483067,0.25647703,0.25647703,0.08483067,0.18181185,0.09864499,0.072009295,0.41463414,861,8605.102073669434,9083.08050409953,4112.939988275369,4354.684122204781,8844.091288884481,4233.812055240074
18,18,0.22413588,0.43294862,0.45905867,-0.012245539,0.1096868,0.44226202,0.2759744,0.7609244,0.22413588,0.43294862,0.45905867,-0.012245539,0.2932539,0.22364967,0.21494631,0.37204772,0.37204772,0.21494631,0.18884498,0.09193799,0.08139535,0.44069767,860,8605.102073669434,9083.08050409953,4354.684122204781,4596.4282561341915,8844.091288884481,4475.556189169486
18,19,0.10364008,0.3333671,0.530427,0.093796685,0.08772961,0.44288582,0.26530772,0.789649,0.10364008,0.3333671,0.530427,0.093796685,0.3191969,0.24262124,0.17693461,0.32247806,0.32247806,0.17693461,0.1743784,0.14000002,0.018918918,0.59324324,740,8605.102073669434,9083.08050409953,4596.4282561341915,4838.172390063603,8844.091288884481,4717.300323098898
18,20,0.15540698,0.26817635,0.51086736,0.203432,0.108714715,0.4602266,0.28447065,0.8398776,0.15540698,0.26817635,0.51086736,0.203432,0.32749188,0.2899021,0.2090051,0.31148356,0.31148356,0.2090051,0.14997701,0.21494254,0.0,0.79310346,580,8605.102073669434,9083.08050409953,4838.172390063603,5079.916523993015,8844.091288884481,4959.044457028309
18,21,0.03512047,0.20647445,0.530657,-0.20198154,-0.009848916,0.29498413,0.1425676,0.78253525,0.03512047,0.20647445,0.530657,-0.20198154,0.17838332,0.12126532,0.013204465,0.25741732,0.25741732,0.013204465,0.21890093,0.07220217,0.24909747,0.30445248,831,8605.102073669434,9083.08050409953,5079.916523993015,5321.660657922426,8844.091288884481,5200.788590957721
18,22,0.055734336,0.093558036,0.7681198,-0.04144815,0.02933292,0.40864912,0.21899101,0.79063106,0.055734336,0.093558036,0.7681198,-0.04144815,0.2734099,0.260802,0.03594808,0.30580407,0.30580407,0.03594808,0.21309619,0.08080808,0.17523056,0.37285903,759,8605.102073669434,9083.08050409953,5321.660657922426,5563.404791851838,8844.091288884481,5442.532724887133
18,23,0.08765032,0.15054177,0.84351975,0.29678065,0.112859786,0.57638645,0.3446231,0.8750057,0.08765032,0.15054177,0.84351975,0.29678065,0.43028072,0.40931693,0.17832424,0.3605706,0.3605706,0.17832424,0.16742083,0.14901961,0.0,0.7330317,221,8605.102073669434,9083.08050409953,5563.404791851838,5805.14892578125,8844.091288884481,5684.276858816544
19,0,-0.119845085,-0.406266,-0.30791378,-0.8407211,-0.30127048,-0.5361025,-0.41868648,0.644148,-0.119845085,-0.406266,-0.30791378,-0.8407211,-0.5183003,-0.42282665,-0.45561072,-0.27800828,-0.27800828,-0.45561072,0.099376954,0.0015740286,0.029513035,0.011805214,2033,9083.08050409953,9561.058934529623,3.2897114753723145,245.03384540478388,9322.069719314575,124.1617784400781
19,1,-0.036914233,-0.47063428,-0.066270195,-0.74190915,-0.3319937,-0.32587028,-0.32893196,0.66662264,-0.036914233,-0.47063428,-0.066270195,-0.74190915,-0.42627123,-0.28169787,-0.4164859,-0.19127291,-0.19127291,-0.4164859,0.14962378,0.0056214323,0.061484408,0.04216074,2277,9083.08050409953,9561.058934529623,245.03384540478388,486.77797933419544,9322.069719314575,365.90591236948967
19,2,-0.02401258,-0.47320342,-0.02468411,-0.50110304,-0.28353673,-0.22796486,-0.25575078,0.645084,-0.02401258,-0.47320342,-0.02468411,-0.50110304,-0.33299688,-0.18326658,-0.332773,-0.1739667,-0.1739667,-0.332773,0.15124884,0.022706123,0.05974316,0.15857063,1791,9083.08050409953,9561.058934529623,486.77797933419544,728.522113263607,9322.069719314575,607.6500462989012
19,3,-0.07080135,-0.5056827,0.10182927,-0.58875877,-0.23372151,-0.29798526,-0.26585338,0.6584978,-0.07080135,-0.5056827,0.10182927,-0.58875877,-0.33087075,-0.18591027,-0.3884143,-0.15821826,-0.15821826,-0.3884143,0.20372634,0.013920455,0.21732955,0.09446023,1408,9083.08050409953,9561.058934529623,728.522113263607,970.2662471930186,9322.069719314575,849.3941802283127
19,4,-0.14561808,-0.6360076,0.3099685,-0.8101917,-0.24830645,-0.39261797,-0.3204622,0.71011156,-0.14561808,-0.6360076,0.3099685,-0.8101917,-0.37874362,-0.2152804,-0.5306058,-0.15721907,-0.15721907,-0.5306058,0.25921404,0.0020833334,0.44176137,0.015625,704,9083.08050409953,9561.058934529623,970.2662471930186,1212.01038112243,9322.069719314575,1091.1383141577244
19,5,-0.07467367,-0.6720736,-0.03761036,-0.7000715,-0.34980485,-0.39240974,-0.37110728,0.66637856,-0.07467367,-0.6720736,-0.03761036,-0.7000715,-0.4699185,-0.27078518,-0.48227292,-0.26145256,-0.26145256,-0.48227292,0.14983015,0.007360227,0.0955414,0.055201698,942,9083.08050409953,9561.058934529623,1212.01038112243,1453.7545150518417,9322.069719314575,1332.8824480871358
19,6,0.0051563038,-0.27990335,-0.2796239,-0.61998403,-0.23176384,-0.35541365,-0.29358876,0.6126928,0.0051563038,-0.27990335,-0.2796239,-0.61998403,-0.39317042,-0.29815054,-0.29824367,-0.18479033,-0.18479033,-0.29824367,0.123745665,0.0030828516,0.14277457,0.021965317,1730,9083.08050409953,9561.058934529623,1453.7545150518417,1695.4986489812532,9322.069719314575,1574.6265820165474
19,7,0.28535235,0.27327928,0.03640979,-0.2783344,0.07882477,0.079528734,0.079176754,0.63773197,0.28535235,0.27327928,0.03640979,-0.2783344,0.010451554,0.014475908,0.09343241,0.19834715,0.19834715,0.09343241,0.25505102,0.049884833,0.3958539,0.28726554,1013,9083.08050409953,9561.058934529623,1695.4986489812532,1937.2427829106648,9322.069719314575,1816.370715945959
19,8,0.32823554,0.42279753,0.26080686,-0.010563901,0.16681936,0.33381867,0.250319,0.62920207,0.32823554,0.42279753,0.26080686,-0.010563901,0.22434683,0.19282617,0.24682306,0.33727998,0.33727998,0.24682306,0.20472015,0.06716578,0.19251336,0.35614973,935,9083.08050409953,9561.058934529623,1937.2427829106648,2178.9869168400764,9322.069719314575,2058.1148498753705
19,9,0.2305552,0.39614055,0.12915514,0.024171928,0.16092983,0.2290816,0.19500571,0.6999807,0.2305552,0.39614055,0.12915514,0.024171928,0.1831559,0.12796076,0.21695592,0.25195032,0.25195032,0.21695592,0.17856339,0.11380282,0.118309855,0.5422535,710,9083.08050409953,9561.058934529623,2178.9869168400764,2420.731050769488,9322.069719314575,2299.858983804782
19,10,0.2221031,0.14543107,0.24101433,0.017473413,0.09103705,0.2219739,0.15650548,0.7282382,0.2221031,0.14543107,0.24101433,0.017473413,0.1346396,0.16019696,0.12833586,0.2028495,0.2028495,0.12833586,0.16994216,0.09648421,0.13751669,0.493992,749,9083.08050409953,9561.058934529623,2420.731050769488,2662.4751846988993,9322.069719314575,2541.603117734194
19,11,0.22021721,0.25751582,0.18489373,0.006041574,0.09849758,0.2358366,0.16716708,0.68328786,0.22021721,0.25751582,0.18489373,0.006041574,0.14948371,0.13705084,0.1612582,0.2208756,0.2208756,0.1612582,0.1519308,0.13078324,0.04918033,0.5669399,732,9083.08050409953,9561.058934529623,2662.4751846988993,2904.219318628311,9322.069719314575,2783.347251663605
19,12,0.08956206,0.296462,0.33040237,-0.19775018,0.0780582,0.18127994,0.12966906,0.67613775,0.08956206,0.296462,0.33040237,-0.19775018,0.14303806,0.074071415,0.06275796,0.23880881,0.23880881,0.06275796,0.20958586,0.0725372,0.18697226,0.3486128,829,9083.08050409953,9561.058934529623,2904.219318628311,3145.9634525577226,9322.069719314575,3025.0913855930166
19,13,0.070728995,0.07445574,0.6042181,-0.19081604,0.1093847,0.1699087,0.13964671,0.7299997,0.070728995,0.07445574,0.6042181,-0.19081604,0.16261926,0.16137703,-0.015210439,0.24980097,0.24980097,-0.015210439,0.22078948,0.061563,0.29904306,0.2930622,836,9083.08050409953,9561.058934529623,3145.9634525577226,3387.707586487134,9322.069719314575,3266.8355195224285
19,14,0.025777023,0.111042716,0.39887497,-0.08218885,0.05833633,0.1684166,0.11337646,0.7409923,0.025777023,0.111042716,0.39887497,-0.08218885,0.14257628,0.114154376,0.018210294,0.17856489,0.17856489,0.018210294,0.18304433,0.05818883,0.06647399,0.30780348,692,9083.08050409953,9561.058934529623,3387.707586487134,3629.451720416546,9322.069719314575,3508.57965345184
19,15,0.029372724,0.16035724,0.3905989,-0.15791942,0.08101962,0.1301851,0.105602354,0.73374313,0.029372724,0.16035724,0.3905989,-0.15791942,0.13101223,0.087350726,0.010603512,0.19344296,0.19344296,0.010603512,0.14552096,0.073356405,0.012687428,0.35063437,867,9083.08050409953,9561.058934529623,3629.451720416546,3871.1958543459573,9322.069719314575,3750.3237873812513
19,16,0.033299807,0.18899171,0.4112433,-0.18021794,0.052952558,0.17370589,0.113329224,0.7225016,0.033299807,0.18899171,0.4112433,-0.18021794,0.1400057,0.08810839,0.014024526,0.21117827,0.21117827,0.014024526,0.152242,0.062475286,0.017793594,0.30604982,843,9083.08050409953,9561.058934529623,3871.1958543459573,4112.939988275369,9322.069719314575,3992.067921310663
19,17,0.12204844,0.2974544,0.5629329,-0.025341272,0.09269175,0.38585553,0.23927362,0.7480488,0.12204844,0.2974544,0.5629329,-0.025341272,0.27834868,0.21988003,0.13138719,0.3274786,0.3274786,0.13138719,0.187425,0.10816667,0.0775,0.44125,800,9083.08050409953,9561.058934529623,4112.939988275369,4354.684122204781,9322.069719314575,4233.812055240074
19,18,0.17337364,0.23265526,0.47299913,0.082837425,0.08154392,0.3993888,0.24046636,0.81391364,0.17337364,0.23265526,0.47299913,0.082837425,0.2628306,0.24307007,0.16295545,0.29300934,0.29300934,0.16295545,0.17630798,0.14698164,0.0656168,0.660105,762,9083.08050409953,9561.058934529623,4354.684122204781,4596.4282561341915,9322.069719314575,4475.556189169486
19,19,0.10729853,0.30658466,0.50487417,0.15002334,0.09535917,0.43903112,0.26719517,0.7886136,0.10729853,0.30658466,0.50487417,0.15002334,0.32049403,0.25406533,0.18796884,0.30625242,0.30625242,0.18796884,0.16940093,0.15565796,0.038402457,0.6298003,651,9083.08050409953,9561.058934529623,4596.4282561341915,4838.172390063603,9322.069719314575,4717.300323098898
19,20,0.051762138,0.13024549,0.5335979,0.24131787,0.050612085,0.42784962,0.23923084,0.8376463,0.051762138,0.13024549,0.5335979,0.24131787,0.3017204,0.2755593,0.1411085,0.23853518,0.23853518,0.1411085,0.15527529,0.19979979,0.015015015,0.7372372,666,9083.08050409953,9561.058934529623,4838.172390063603,5079.916523993015,9322.069719314575,4959.044457028309
19,21,0.034474805,0.1216803,0.49478164,0.12671617,0.048436213,0.34039026,0.19441323,0.84799916,0.034474805,0.1216803,0.49478164,0.12671617,0.24772604,0.21865754,0.09429042,0.21697892,0.21697892,0.09429042,0.16858685,0.18489753,0.027508091,0.7718447,618,9083.08050409953,9561.058934529623,5079.916523993015,5321.660657922426,9322.069719314575,5200.788590957721
19,22,0.096277535,0.1278447,0.65354365,0.08789885,0.06045251,0.42232987,0.24139118,0.79534334,0.096277535,0.1278447,0.65354365,0.08789885,0.2897624,0.27924,0.10400703,0.2925553,0.2925553,0.10400703,0.18702157,0.09074779,0.039290242,0.4714829,789,9083.08050409953,9561.058934529623,5321.660657922426,5563.404791851838,9322.069719314575,5442.532724887133
19,23,0.011418215,0.14639728,0.6323948,0.15567237,0.09121394,0.3817274,0.23647065,0.8137195,0.011418215,0.14639728,0.6323948,0.15567237,0.31148815,0.2664951,0.10449595,0.26340342,0.26340342,0.10449595,0.17373686,0.16526316,0.018421052,0.75,380,9083.08050409953,9561.058934529623,5563.404791851838,5805.14892578125,9322.069719314575,5684.276858816544
20,0,-0.07529014,-0.44683227,-0.2854417,-0.8568337,-0.3304494,-0.5017495,-0.41609946,0.6984158,-0.07529014,-0.44683227,-0.2854417,-0.8568337,-0.52970254,-0.4058552,-0.45965207,-0.26918805,-0.26918805,-0.45965207,0.16384278,0.002108037,0.12714097,0.012516469,1518,9561.058934529623,10039.037364959717,3.2897114753723145,245.03384540478388,9800.04814974467,124.1617784400781
20,1,-0.044817977,-0.47596294,-0.18993495,-0.7261112,-0.39314377,-0.32526973,-0.35920677,0.66900474,-0.044817977,-0.47596294,-0.18993495,-0.7261112,-0.46400303,-0.32028803,-0.4156307,-0.23690528,-0.23690528,-0.4156307,0.16906568,0.0121492455,0.11424607,0.087419055,2162,9561.058934529623,10039.037364959717,245.03384540478388,486.77797933419544,9800.04814974467,365.90591236948967
20,2,-0.022609878,-0.6857189,-0.22015071,-0.6282678,-0.4716529,-0.3067207,-0.38918683,0.69198096,-0.022609878,-0.6857189,-0.22015071,-0.6282678,-0.5113791,-0.2903428,-0.44553217,-0.30949315,-0.30949315,-0.44553217,0.12426393,0.023367697,0.026391752,0.16412371,2425,9561.058934529623,10039.037364959717,486.77797933419544,728.522113263607,9800.04814974467,607.6500462989012
20,3,-0.14159596,-0.41744456,-0.3105317,-0.6622554,-0.33036435,-0.43554947,-0.3829569,0.57201374,-0.14159596,-0.41744456,-0.3105317,-0.6622554,-0.46341053,-0.37146103,-0.40709862,-0.28985742,-0.28985742,-0.40709862,0.08240683,0.0073042964,0.040862147,0.05298608,2227,9561.058934529623,10039.037364959717,728.522113263607,970.2662471930186,9800.04814974467,849.3941802283127
20,4,-0.08279008,-0.5255353,0.17449705,-0.6017366,-0.18961452,-0.32816792,-0.25889122,0.6651894,-0.08279008,-0.5255353,0.17449705,-0.6017366,-0.3175916,-0.17000988,-0.40335396,-0.14460942,-0.14460942,-0.40335396,0.22721747,0.009585122,0.31223175,0.07081545,932,9561.058934529623,10039.037364959717,970.2662471930186,1212.01038112243,9800.04814974467,1091.1383141577244
20,5,-0.12360239,-0.55138206,0.18552734,-0.7508138,-0.25759536,-0.36254007,-0.3100677,0.70270455,-0.12360239,-0.55138206,0.18552734,-0.7508138,-0.37222284,-0.2296296,-0.4752661,-0.16315238,-0.16315238,-0.4752661,0.23916297,0.004749184,0.34550312,0.03561888,1123,9561.058934529623,10039.037364959717,1212.01038112243,1453.7545150518417,9800.04814974467,1332.8824480871358
20,6,-0.14596684,-0.43247727,-0.23009233,-0.7546002,-0.28589696,-0.49567136,-0.39078414,0.6116076,-0.14596684,-0.43247727,-0.23009233,-0.7546002,-0.47238994,-0.3768865,-0.44434813,-0.26951215,-0.26951215,-0.44434813,0.1132183,0.0015338265,0.09695974,0.011503697,1217,9561.058934529623,10039.037364959717,1453.7545150518417,1695.4986489812532,9800.04814974467,1574.6265820165474
20,7,0.052103046,-0.3457295,-0.21254078,-0.4895024,-0.25002122,-0.2478136,-0.24891742,0.5989745,0.052103046,-0.3457295,-0.21254078,-0.4895024,-0.34925756,-0.21664672,-0.26104295,-0.16872242,-0.16872242,-0.26104295,0.11873185,0.007793128,0.08767269,0.05579171,1882,9561.058934529623,10039.037364959717,1695.4986489812532,1937.2427829106648,9800.04814974467,1816.370715945959
20,8,0.45115533,0.4613782,0.015539387,-0.10656488,0.10670867,0.30404535,0.20537701,0.6524161,0.45115533,0.4613782,0.015539387,-0.10656488,0.1234509,0.120043285,0.26865622,0.30935764,0.30935764,0.26865622,0.19792138,0.055247866,0.19384615,0.29846153,975,9561.058934529623,10039.037364959717,1937.2427829106648,2178.9869168400764,9800.04814974467,2058.1148498753705
20,9,0.21012796,0.27676672,0.10635137,0.12386926,0.14929502,0.20926264,0.17927884,0.68356746,0.21012796,0.27676672,0.10635137,0.12386926,0.1689958,0.14678286,0.203588,0.19774868,0.19774868,0.203588,0.15043847,0.12931855,0.0570523,0.5863708,631,9561.058934529623,10039.037364959717,2178.9869168400764,2420.731050769488,9800.04814974467,2299.858983804782
20,10,0.16705063,0.13361336,0.23873381,0.11042559,0.11622776,0.20868395,0.16245586,0.713933,0.16705063,0.13361336,0.23873381,0.11042559,0.16092426,0.17207001,0.13702987,0.17979927,0.17979927,0.13702987,0.16649973,0.12131331,0.058430716,0.57262105,599,9561.058934529623,10039.037364959717,2420.731050769488,2662.4751846988993,9800.04814974467,2541.603117734194
20,11,0.26967612,0.2912536,0.17332938,0.09074945,0.10920004,0.30330426,0.20625216,0.69697315,0.26967612,0.2912536,0.17332938,0.09074945,0.1851108,0.17791833,0.2172264,0.24475305,0.24475305,0.2172264,0.15324086,0.081079006,0.04971098,0.45549133,865,9561.058934529623,10039.037364959717,2662.4751846988993,2904.219318628311,9800.04814974467,2783.347251663605
20,12,0.18888119,0.46224564,0.23762847,-0.2104257,0.07561102,0.2635538,0.1695824,0.6877005,0.18888119,0.46224564,0.23762847,-0.2104257,0.16314948,0.072027996,0.14690039,0.29625177,0.29625177,0.14690039,0.20896016,0.055587955,0.16618076,0.32069972,1029,9561.058934529623,10039.037364959717,2904.219318628311,3145.9634525577226,9800.04814974467,3025.0913855930166
20,13,0.12200627,0.26710743,0.41586402,-0.053796288,0.10914313,0.26644757,0.18779536,0.70598817,0.12200627,0.26710743,0.41586402,-0.053796288,0.20972507,0.161358,0.11177247,0.2683259,0.2683259,0.11177247,0.19907574,0.08267009,0.10397946,0.41206676,779,9561.058934529623,10039.037364959717,3145.9634525577226,3387.707586487134,9800.04814974467,3266.8355195224285
20,14,0.055230193,0.06423127,0.37946874,-0.08144763,0.050485104,0.15825617,0.10437063,0.7361299,0.055230193,0.06423127,0.37946874,-0.08144763,0.12075079,0.11775043,0.012671277,0.16631006,0.16631006,0.012671277,0.16013072,0.084033616,0.05602241,0.3417367,714,9561.058934529623,10039.037364959717,3387.707586487134,3629.451720416546,9800.04814974467,3508.57965345184
20,15,-0.00541084,0.12609054,0.3073311,-0.28894624,0.01902781,0.05050447,0.034766138,0.7120153,-0.00541084,0.12609054,0.3073311,-0.28894624,0.048158467,0.00432467,-0.056088842,0.14267026,0.14267026,-0.056088842,0.1266965,0.049217008,0.020134227,0.26174498,894,9561.058934529623,10039.037364959717,3629.451720416546,3871.1958543459573,9800.04814974467,3750.3237873812513
20,16,0.02057878,0.20995958,0.36974218,-0.34005103,-7.483226e-05,0.1301896,0.06505738,0.67568547,0.02057878,0.20995958,0.36974218,-0.34005103,0.079883575,0.01675665,-0.036504216,0.20009351,0.20009351,-0.036504216,0.11090821,0.030484539,0.013878743,0.13805698,1369,9561.058934529623,10039.037364959717,3871.1958543459573,4112.939988275369,9800.04814974467,3992.067921310663
20,17,0.018015133,0.28197348,0.32394442,0.0063857203,0.09567081,0.21948858,0.15757969,0.7171656,0.018015133,0.28197348,0.32394442,0.0063857203,0.2041012,0.116115086,0.10212478,0.20797767,0.20797767,0.10212478,0.12647316,0.1430092,0.0014513788,0.6182874,689,9561.058934529623,10039.037364959717,4112.939988275369,4354.684122204781,9800.04814974467,4233.812055240074
20,18,0.03748711,0.15566917,0.57243216,-0.025025198,0.08152133,0.28876027,0.18514082,0.7433682,0.03748711,0.15566917,0.57243216,-0.025025198,0.2343587,0.19496469,0.056043692,0.25519615,0.25519615,0.056043692,0.19443318,0.10084602,0.05456853,0.4961929,788,9561.058934529623,10039.037364959717,4354.684122204781,4596.4282561341915,9800.04814974467,4475.556189169486
20,19,0.070653394,0.15798299,0.5016309,0.13163441,0.08144126,0.3495096,0.21547543,0.75543743,0.070653394,0.15798299,0.5016309,0.13163441,0.26374942,0.23463957,0.12009027,0.24342243,0.24342243,0.12009027,0.17068341,0.16736403,0.072524406,0.64853555,717,9561.058934529623,10039.037364959717,4596.4282561341915,4838.172390063603,9800.04814974467,4717.300323098898
20,20,0.05622582,0.14083692,0.589113,0.26577693,0.08167292,0.44430342,0.26298818,0.82403934,0.05622582,0.14083692,0.589113,0.26577693,0.33190897,0.30370525,0.1542799,0.2620586,0.2620586,0.1542799,0.15590069,0.20327525,0.038034864,0.7242472,631,9561.058934529623,10039.037364959717,4838.172390063603,5079.916523993015,9800.04814974467,4959.044457028309
20,21,-0.025542954,0.10824478,0.49049667,0.12868543,0.055544455,0.2953975,0.17547098,0.7965914,-0.025542954,0.10824478,0.49049667,0.12868543,0.24247563,0.19787972,0.07046242,0.19106618,0.19106618,0.07046242,0.1722574,0.17320676,0.03322785,0.6455696,632,9561.058934529623,10039.037364959717,5079.916523993015,5321.660657922426,9800.04814974467,5200.788590957721
20,22,0.12883878,0.092189,0.6002819,0.12856783,0.06804099,0.40689778,0.23746939,0.808418,0.12883878,0.092189,0.6002819,0.12856783,0.27367955,0.28589618,0.11653187,0.2737699,0.2737699,0.11653187,0.17437196,0.16120729,0.03994674,0.689747,751,9561.058934529623,10039.037364959717,5321.660657922426,5563.404791851838,9800.04814974467,5442.532724887133
20,23,0.020919729,0.0050350744,0.61426556,0.14493307,0.105205305,0.28737143,0.19628836,0.7803319,0.020919729,0.0050350744,0.61426556,0.14493307,0.25474456,0.26003945,0.056962628,0.2134068,0.2134068,0.056962628,0.1640482,0.16192771,0.026506023,0.66746986,415,9561.058934529623,10039.037364959717,5563.404791851838,5805.14892578125,9800.04814974467,5684.276858816544
21,0,-0.15534955,-0.68361527,-0.1717876,-0.9158485,-0.3892685,-0.57403195,-0.48165023,0.73018926,-0.15534955,-0.68361527,-0.1717876,-0.9158485,-0.59041715,-0.41432855,-0.58493775,-0.33691746,-0.33691746,-0.58493775,0.19697896,0.012490923,0.18300654,0.078431375,459,10039.037364959717,10517.015795389812,3.2897114753723145,245.03384540478388,10278.026580174765,124.1617784400781
21,1,-0.085258305,-0.6320286,-0.2127881,-0.907592,-0.45643675,-0.4623967,-0.45941675,0.6893269,-0.085258305,-0.6320286,-0.2127881,-0.907592,-0.5841362,-0.40187946,-0.5416263,-0.310025,-0.310025,-0.5416263,0.17461641,0.0054530874,0.12830794,0.04009623,1247,10039.037364959717,10517.015795389812,245.03384540478388,486.77797933419544,10278.026580174765,365.90591236948967
21,2,-0.13372551,-0.47792298,-0.17619611,-0.5222079,-0.3760605,-0.27896583,-0.32751313,0.623564,-0.13372551,-0.47792298,-0.17619611,-0.5222079,-0.392109,-0.27737653,-0.37795216,-0.26261485,-0.26261485,-0.37795216,0.09058702,0.020117994,0.04557522,0.13053097,2260,10039.037364959717,10517.015795389812,486.77797933419544,728.522113263607,10278.026580174765,607.6500462989012
21,3,-0.11191927,-0.54368347,-0.23940438,-0.8035001,-0.46795171,-0.38130185,-0.4246268,0.6768716,-0.11191927,-0.54368347,-0.23940438,-0.8035001,-0.52886266,-0.38494125,-0.4863676,-0.2983357,-0.2983357,-0.4863676,0.09277032,0.011260196,0.018153118,0.07932123,2534,10039.037364959717,10517.015795389812,728.522113263607,970.2662471930186,10278.026580174765,849.3941802283127
21,4,-0.060412668,-0.5270528,-0.086814374,-0.65363544,-0.37513322,-0.28882444,-0.33197883,0.665754,-0.060412668,-0.5270528,-0.086814374,-0.65363544,-0.42250088,-0.26695415,-0.4137003,-0.22475997,-0.22475997,-0.4137003,0.13493904,0.0141251,0.05510689,0.09928741,2105,10039.037364959717,10517.015795389812,970.2662471930186,1212.01038112243,10278.026580174765,1091.1383141577244
21,5,-0.05948836,-0.36051998,0.061521843,-0.5887025,-0.2212599,-0.25233462,-0.23679726,0.6645245,-0.05948836,-0.36051998,0.061521843,-0.5887025,-0.29590023,-0.19555634,-0.33623695,-0.1194955,-0.1194955,-0.33623695,0.22957863,0.013840357,0.29085302,0.10071942,973,10039.037364959717,10517.015795389812,1212.01038112243,1453.7545150518417,10278.026580174765,1332.8824480871358
21,6,-0.14067423,-0.61070246,0.17140543,-0.8177305,-0.28110984,-0.41774097,-0.3494254,0.7372843,-0.14067423,-0.61070246,0.17140543,-0.8177305,-0.41900918,-0.2623331,-0.5230357,-0.19332375,-0.19332375,-0.5230357,0.23626848,0.008991651,0.29672447,0.06647399,1038,10039.037364959717,10517.015795389812,1453.7545150518417,1695.4986489812532,10278.026580174765,1574.6265820165474
21,7,-0.025350893,-0.58066446,-0.1932192,-0.638974,-0.3425591,-0.37654516,-0.35955215,0.68314123,-0.025350893,-0.58066446,-0.1932192,-0.638974,-0.47095254,-0.28584802,-0.41499645,-0.26641148,-0.26641148,-0.41499645,0.14201766,0.013761042,0.08507671,0.090655506,1434,10039.037364959717,10517.015795389812,1695.4986489812532,1937.2427829106648,10278.026580174765,1816.370715945959
21,8,0.20603901,0.02688405,-0.116933785,-0.36088547,-0.10246958,-0.01997853,-0.06122405,0.6334685,0.20603901,0.02688405,-0.116933785,-0.36088547,-0.15031174,-0.09059341,-0.042654138,0.038663093,0.038663093,-0.042654138,0.19089904,0.022867683,0.19294606,0.13969572,1446,10039.037364959717,10517.015795389812,1937.2427829106648,2178.9869168400764,10278.026580174765,2058.1148498753705
21,9,0.22105435,0.18885179,0.01810228,0.051369943,0.13299221,0.10669697,0.119844586,0.6729062,0.22105435,0.18885179,0.01810228,0.051369943,0.08610801,0.0968422,0.15375869,0.14266948,0.14266948,0.15375869,0.16606061,0.111688316,0.12012987,0.5064935,616,10039.037364959717,10517.015795389812,2178.9869168400764,2420.731050769488,10278.026580174765,2299.858983804782
